"entity";"status";"labellang";"label";"descriptionlang";"description";"instanceofQ";"instanceof";"sexQ";"sex";"bdate";"byear";"bplaceQ";"bplace";"bplaceLat";"bplaceLon";"bcountryQ";"bcountry";"ddate";"dyear";"dplaceQ";"dplace";"dplaceLat";"dplaceLon";"dcountryQ";"dcountry";"occupationQ";"occupation";"notableworkQ";"notablework";"educatedatQ";"educatedat";"fieldofworkQ";"fieldofwork";"movementQ";"movement";"genreQ";"genre";"influencedbyQ";"influencedby";"memberofQ";"memberof";"awardQ";"award";"viafid";"bneid";"mncarsid";"pic";"wikipedias"
"Q461271";"OK";"es";"Wilhelm Trübner";"es";"artista alemán";"Q5";"ser humano";"Q6581097";"masculino";"+1851-02-03T00:00:00Z";"1851";"Q2966";"Heidelberg";"49.412222222";"8.71";"Q183";"Alemania";"+1917-12-21T00:00:00Z";"1917";"Q1040";"Karlsruhe";"49.016666666";"8.4";"Q183";"Alemania";"Q1028181|Q1622272|Q59938438|Q3964546|Q21600439";"pintor|profesor universitario|pintor de historia|pintor de género|pintor de paisajes";"Q18689478";"On the Sofa";"Q414052";"Academia de Bellas Artes de Múnich";"Q11629";"pintura";NA;NA;"Q134307";"retrato";NA;NA;"Q700347";"Secesión de Berlín";NA;NA;"45098537|3689145857085722921470";NA;NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Wilhelm_Tr%C3%BCbner%20Selbstbildnis%20mit%20Hut.jpg";"https://es.wikipedia.org/wiki/Wilhelm_Tr%C3%BCbner"
"Q124186";"OK";"es";"Hugo von Tschudi";"es";"historiador del arte austríaco";"Q5";"ser humano";"Q6581097";"masculino";"+1851-02-07T00:00:00Z";"1851";"Q701754";"Edlitz";"47.583333";"16.133333";"Q40";"Austria";"+1911-11-23T00:00:00Z";"1911";"Q1022";"Stuttgart";"48.7775";"9.18";"Q183";"Alemania";"Q1792450|Q201788|Q10732476|Q674426|Q780596";"historiador del arte|historiador|coleccionista de arte|conservador de museo|comisario de exposiciones";NA;NA;NA;NA;"Q50637|Q63386008";"estudio de la historia del arte|curadoria";NA;NA;NA;NA;NA;NA;NA;NA;"Q18582827";"Orden del Águila Roja de 4ª clase";"46906159";"XX1136793";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Hugo_von%20Tschudi,%201895.jpg";NA
"Q159758";"OK";"es";"Joseph Mallord William Turner";"es";"pintor británico";"Q5";"ser humano";"Q6581097";"masculino";"+1775-04-23T00:00:00Z";"1775";"Q23041988";"Maiden Lane";"51.5107";"-0.1229";"Q145";"Reino Unido";"+1851-12-19T00:00:00Z";"1851";"Q5094624";"Cheyne Walk";"51.4823";"-0.1727";"Q145";"Reino Unido";"Q1028181|Q21600439|Q15296811|Q11569986|Q14623005|Q3391743|Q644687|Q483501";"pintor|pintor de paisajes|dibujante|grabador|dibujante arquitectónico|artista visual|ilustrador|artista";"Q257580|Q3412132|Q1772871|Q2339059|Q219344|Q3646554|Q3213272|Q15149679|Q1652056|Q219271|Q3204090|Q3794814";"El Temerario remolcado a dique seco|Fishermen at Sea|La Batalla de Trafalgar|Velocidad en la lluvia|The Slave Ship|Aníbal cruzando los Alpes|Crossing the Brook|Chichester Canal|Sunrise with Sea Monsters|Light and Colour (Goethe's Theory) – The Morning after the Deluge – Moses Writing the Book of Genesis|El incendio de las casas de los Lores y los Comunes, 16 de octubre 1834|Calais Pier";"Q270920";"Real Academia de Artes";"Q36649|Q11629|Q191163|Q21550668";"artes visuales|pintura|pintura del paisaje|ilustración";"Q37068|Q107424419";"Romanticismo|Escuela inglesa de pintura";"Q158607|Q742333|Q191163";"marinas|pintura de historia|pintura del paisaje";"Q214074|Q714243";"Claudio de Lorena|Thomas Girtin";"Q270920";"Real Academia de Artes";NA;NA;"100900492";"XX865570";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Joseph_Mallord%20William%20Turner%20auto-retrato.jpg";"https://es.wikipedia.org/wiki/J._M._W._Turner"
"Q1342683";"OK";"es";"John Henry Twachtman";"es";"pintor estadounidense";"Q5";"ser humano";"Q6581097";"masculino";"+1853-08-04T00:00:00Z";"1853";"Q43196";"Cincinnati";"39.1";"-84.5125";"Q30";"Estados Unidos";"+1902-08-08T00:00:00Z";"1902";"Q49156";"Gloucester";"42.616666666";"-70.666666666";"Q30";"Estados Unidos";"Q1028181|Q1925963";"pintor|artista gráfico";"Q18533324";"Horseneck Brook";"Q414052|Q337480";"Academia de Bellas Artes de Múnich|Academia Julian";"Q40415|Q11629|Q1027879";"impresionismo|pintura|gráficos";"Q40415";"impresionismo";NA;NA;"Q203643|Q541859";"James McNeill Whistler|Jules Bastien-Lepage";"Q1971798|Q463281";"The Ten American Painters|Academia Estadounidense de las Artes y las Letras";NA;NA;"23008140";NA;NA;"https://commons.wikimedia.org/wiki/Special:FilePath/John_Henry%20Twachtman.jpg";"https://es.wikipedia.org/wiki/John_Henry_Twachtman"
"Q210201";"OK";"es";"Fritz von Uhde";"es";"artista alemán";"Q5";"ser humano";"Q6581097";"masculino";"+1848-05-22T00:00:00Z";"1848";"Q55378038";"Wolkenburg";"50.902322";"12.673456";"Q183";"Alemania";"+1911-02-25T00:00:00Z";"1911";"Q1726";"Múnich";"48.1375";"11.575";"Q183";"Alemania";"Q1028181|Q1622272|Q37226|Q47064|Q59938438|Q3964546";"pintor|profesor universitario|profesor|militar|pintor de historia|pintor de género";"Q17492845";"Cristo con una familia de granjeros";"Q414052";"Academia de Bellas Artes de Múnich";"Q11629";"pintura";"Q10857409|Q40415";"realismo|impresionismo";"Q134307";"retrato";NA;NA;NA;NA;"Q564942|Q1258644|Q565030|Q571115";"Orden dinástica Sajo-Ernestina|Orden de Vasa|Orden bávara de Maximiliano para la Ciencia y las Artes|Orden de Alberto";"71665729";NA;NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Fritz-Uhde-1880er.jpg";"https://es.wikipedia.org/wiki/Fritz_von_Uhde"
"Q156889";"OK";"es";"Suzanne Valadon";"es";"pintora francesa";"Q5";"ser humano";"Q6581072";"femenino";"+1865-09-23T00:00:00Z";"1865";"Q173866";"Bessines-sur-Gartempe";"46.108888888";"1.368333333";"Q142";"Francia";"+1938-04-07T00:00:00Z";"1938";"Q194420";"XVI Distrito de París";"48.863611111";"2.276488888";"Q142";"Francia";"Q1028181|Q1630100|Q4610556|Q15296811|Q11569986|Q483501";"pintor|modelo artístico|modelo|dibujante|grabador|artista";"Q60346683|Q16938777";"Casting the Net|La habitación azul";NA;NA;"Q11629";"pintura";"Q166713|Q164800";"posimpresionismo|simbolismo";"Q170571|Q134307|Q40446|Q191163";"bodegón|retrato|desnudo|pintura del paisaje";NA;NA;"Q675016";"Société nationale des beaux-arts";NA;NA;"66475473";"XX1472167";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Suzanne_Valadon.%20Portrait%20au%20chapeau,%20photographie,%20vers%201885.%20Ville%20de%20Paris%20Biblioth%C3%A8que%20Marguerite%20Durand%20(BMD).jpg|https://commons.wikimedia.org/wiki/Special:FilePath/(Barcelona)_Autoretrat%20al%20mirall%20-%20by%20Suzanne%20Valadon.jpg";"https://es.wikipedia.org/wiki/Suzanne_Valadon"
"Q200639";"OK";"es";"Paul Valéry";"es";"escritor, poeta, ensayista y filósofo francés";"Q5";"ser humano";"Q6581097";"masculino";"+1871-10-30T00:00:00Z";"1871";"Q191141";"Sète";"43.404444444";"3.696666666";"Q142";"Francia";"+1945-07-20T00:00:00Z";"1945";"Q90";"París";"48.856666666";"2.352222222";"Q142";"Francia";"Q4964182|Q49757|Q1930187|Q36180|Q11774202|Q4263842|Q1622272|Q8178443";"filósofo|poeta|periodista|escritor|ensayista|crítico literario|profesor universitario|libretista";"Q115950265|Q118482412";"Principios de an-arquía pura y aplicada|The Crisis of the Mind";"Q926749";"Liceo Condorcet";"Q5891|Q8242|Q58854|Q11030|Q446760";"filosofía|literatura|crítica literaria|periodismo|sistema educativo";NA;NA;NA;NA;NA;NA;"Q161806|Q265058|Q48087302|Q3550275|Q3488178";"Academia Francesa|Academia de Ciencias de Hungría|PEN Club français|Q3550275|Sociedad de Poetas Franceses";"Q10855216|Q50822014|Q15715252|Q1396769|Q123571217";"Gran Oficial de la Orden Nacional de la Legión de Honor|Premio Louis Barthou|Comendador de la Orden Polonia Restituta|Medalla Goethe de Arte y Ciencia|Q123571217";"61553403";"XX949681";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Paul_Val%C3%A9ry%20-%20photo%20Henri%20Manuel.jpg";"https://es.wikipedia.org/wiki/Paul_Val%C3%A9ry"
"Q154083";"OK";"es";"Henry van de Velde";"es";"Pintor, arquitecto y diseñador de interiores belga (1863-1957)";"Q5";"ser humano";"Q6581097";"masculino";"+1863-04-03T00:00:00Z";"1863";"Q31467408";"Antwerp";"51.220555555";"4.400277777";"Q31";"Bélgica";"+1957-10-25T00:00:00Z";"1957";"Q65017";"Oberägeri";"47.135833333";"8.613611111";"Q39";"Suiza";"Q42973|Q5322166|Q1028181|Q1622272|Q81096|Q2133309|Q2519376|Q11455387";"arquitecto|diseñador|pintor|profesor universitario|ingeniero|decorador|diseñador de joyas|diseñador de mobiliario";"Q2240878|Q1051928|Q957722|Q115679370";"Boekentoren|Museo Kröller-Müller|Villa Bloemenwerf|National Institute for Technical Education Leuven";"Q2746779|Q1137665";"Real Academia de Bellas Artes de Amberes|Universidad de Gante";"Q82604|Q12271";"diseño|arquitectura";"Q34636|Q878985";"modernismo|modernismo";NA;NA;NA;NA;"Q160438|Q463283";"Deutscher Werkbund|Los XX";NA;NA;"68944453";"XX1094735";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Henry_van%20de%20Velde%20S.jpg";"https://es.wikipedia.org/wiki/Henry_van_de_Velde"
"Q16867109";"OK";"es";"Eugène Vincent Vidal";"es";"pintor francés";"Q5";"ser humano";"Q6581097";"masculino";"+1844-01-23T00:00:00Z";"1844";"Q90";"París";"48.856666666";"2.352222222";"Q142";"Francia";"+1907-12-16T00:00:00Z";"1907";"Q193832";"Cagnes-sur-Mer";"43.663611111";"7.148333333";"Q142";"Francia";"Q1028181";"pintor";NA;NA;"Q273593";"Escuela Nacional Superior de Bellas Artes de París";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"250807668";NA;NA;NA;NA
"Q1660419";"OK";"es";"Victor Vignon";"es";"pintor francés";"Q5";"ser humano";"Q6581097";"masculino";"+1847-12-25T00:00:00Z";"1847";"Q213883";"Villers-Cotterêts";"49.253055555";"3.090277777";"Q142";"Francia";"+1909-03-15T00:00:00Z";"1909";"Q275371";"Meulan";"49.006111111";"1.906388888";"Q142";"Francia";"Q1028181|Q11569986";"pintor|grabador";"Q17491037|Q17494699|Q17495535";"Q17491037|Q17494699|Q17495535";NA;NA;NA;NA;NA;NA;NA;NA;"Q2566915|Q134741";"Adolphe-Félix Cals|Camille Pissarro";NA;NA;NA;NA;"30459416";NA;NA;NA;"https://es.wikipedia.org/wiki/Victor_Vignon"
"Q459041";"OK";"es";"Ambroise Vollard";"en";"French art dealer (1866-1939)";"Q5";"ser humano";"Q6581097";"masculino";"+1866-07-03T00:00:00Z";"1866";"Q47045";"Saint-Denis";"-20.878888888";"55.448055555";"Q142";"Francia";"+1939-07-22T00:00:00Z";"1939";"Q621";"Versalles";"48.805";"2.135";"Q142";"Francia";"Q10732476|Q2516866|Q173950|Q43845|Q864380";"coleccionista de arte|editor|marchante de arte|empresario|biógrafo";"Q3492403";"Recollections of a Picture Dealer";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Q10855271|Q18204187|Q13398456";"Caballero de la Orden Nacional de la Legión de Honor|Officier de l'Instruction publique|Commander of the order of Nichan Iftikhar";"29545359";"XX1155923";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Cezanne_Ambroise%20Vollard.jpg";"https://es.wikipedia.org/wiki/Ambroise_Vollard"
"Q1856567";"OK";"es";"Robert Vonnoh";"es";"pintor estadounidense";"Q5";"ser humano";"Q6581097";"masculino";"+1858-09-17T00:00:00Z";"1858";"Q33486";"Hartford";"41.763333333";"-72.685";"Q30";"Estados Unidos";"+1933-12-28T00:00:00Z";"1933";"Q33959";"Niza";"43.701944444";"7.268333333";"Q142";"Francia";"Q1028181";"pintor";"Q11788475";"In Flanders Field - Where Soldiers Sleep and Poppies Grow";"Q337480|Q1952033";"Academia Julian|Academia de Bellas Artes de Pensilvania";NA;NA;NA;NA;"Q134307";"retrato";NA;NA;NA;NA;NA;NA;"4744160667890403560007";NA;NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Bessie_Potter%20Vonnoh&Robert%20Vonnoh,ca.%201930.jpg";"https://es.wikipedia.org/wiki/Robert_Vonnoh"
"Q239394";"OK";"es";"Édouard Vuillard";"es";"pintor francés";"Q5";"ser humano";"Q6581097";"masculino";"+1868-11-11T00:00:00Z";"1868";"Q735433";"Cuiseaux";"46.494166666";"5.387777777";"Q142";"Francia";"+1940-06-21T00:00:00Z";"1940";"Q213481";"La Baule-Escoublac";"47.285833333";"-2.392222222";"Q142";"Francia";"Q1028181|Q15296811|Q33231|Q16947657|Q11569986|Q1925963|Q644687|Q3391743";"pintor|dibujante|fotógrafo|litógrafo|grabador|artista gráfico|ilustrador|artista visual";"Q17490698|Q17490717|Q7762817";"Antoinette David-Weill and her nephew Maurice Lambiotte in Mareil-le-Guyon|After the snack|The Seamstress";"Q926749|Q337480|Q273593";"Liceo Condorcet|Academia Julian|Escuela Nacional Superior de Bellas Artes de París";"Q11629";"pintura";"Q166713|Q751880|Q503708";"posimpresionismo|japonismo|Nabis";"Q134307|Q170571|Q191163";"retrato|bodegón|pintura del paisaje";NA;NA;"Q2985530|Q337531";"Comité national de l'estampe|Academia de Bellas Artes";NA;NA;"17397031";"XX1226012";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Self-Portrait,_Aged%2021%20A21192.jpg";"https://es.wikipedia.org/wiki/%C3%89douard_Vuillard"
